"time","kWh.mean_value","°C.mean_value","°C.mean_value_2","€/kWh.mean_value"
"2023-01-18T08:00:00.000+01:00","829.7908219178082","20.950000000000003","1.9","0.07742"
"2023-01-18T09:00:00.000+01:00","830.4013157894736","20.4","2","0.07247"
"2023-01-18T10:00:00.000+01:00","830.7400000000001","20.26","2.3","0.10573"
"2023-01-18T11:00:00.000+01:00","830.93","18.78","3.8","0.09534"
"2023-01-18T12:00:00.000+01:00","831.1281481481482","18.625","4.7","0.09563"
"2023-01-18T13:00:00.000+01:00","831.6293650793651","19.775",,"0.09638"
"2023-01-18T14:00:00.000+01:00","832.1997619047619","20.56","2.8","0.04995"
"2023-01-18T15:00:00.000+01:00","832.6228205128206","20.52","3.6","0.05005"
"2023-01-18T16:00:00.000+01:00","833.0116216216217","20.316666666666666","3.1","0.05297"
"2023-01-18T17:00:00.000+01:00","833.415","20.700000000000003","3.2","0.0626"
"2023-01-18T18:00:00.000+01:00","833.7235294117647","20.060000000000002","3.7","0.1335"
"2023-01-18T19:00:00.000+01:00","833.92","19.066666666666666","2.8","0.21769"
"2023-01-18T20:00:00.000+01:00","834.3242307692308","20.425","3","0.2387"
"2023-01-18T21:00:00.000+01:00","834.7517857142858","20.316666666666666","2.6","0.21125"
"2023-01-18T22:00:00.000+01:00","835.075","20.75","2.7","0.07585"
"2023-01-18T23:00:00.000+01:00","835.3294444444444","20.18","4.5","0.06436"
"2023-01-19T00:00:00.000+01:00","835.435","18.9","3.8","0.07183"
"2023-01-19T01:00:00.000+01:00","835.455","18.05","3.7","0.06025"
"2023-01-19T02:00:00.000+01:00","835.475","17.6",,"0.05583"
"2023-01-19T03:00:00.000+01:00","835.49","17.25","5.1","0.05823"
"2023-01-19T04:00:00.000+01:00","835.505","16.95","3.1","0.0571"
"2023-01-19T05:00:00.000+01:00","835.525","16.7","3","0.05741"
"2023-01-19T06:00:00.000+01:00","835.545","16.4","5","0.0592"
"2023-01-19T07:00:00.000+01:00","835.565","16.3","5.5","0.09643"
"2023-01-19T08:00:00.000+01:00","835.986875","18.2","5.1","0.15981"
"2023-01-19T09:00:00.000+01:00","836.7542857142857","20.919999999999998","5","0.12653"
"2023-01-19T10:00:00.000+01:00","837.2150000000001","19.666666666666668","4.9","0.1256"
"2023-01-19T11:00:00.000+01:00","837.255","17.833333333333332","6.2","0.11977"
"2023-01-19T12:00:00.000+01:00","837.275","17.099999999999998","6.8","0.11869"
"2023-01-19T13:00:00.000+01:00","837.4893103448276","17.7","7.2","0.11763"
"2023-01-19T14:00:00.000+01:00","838.168888888889","20.775000000000002","7.3","0.06884"
"2023-01-19T15:00:00.000+01:00","838.8817948717949","20.933333333333334","7.6","0.06892"
"2023-01-19T16:00:00.000+01:00","839.286052631579","20.5","7.8","0.07267"
"2023-01-19T17:00:00.000+01:00","839.55","19.28","7.6","0.07756"
"2023-01-19T18:00:00.000+01:00","839.7250000000003","18.65",,"0.13858"
"2023-01-19T19:00:00.000+01:00","839.9091666666668","18.833333333333332","8","0.15285"
"2023-01-19T20:00:00.000+01:00","840.3831147540983","19.580000000000002","12.4","0.15952"
"2023-01-19T21:00:00.000+01:00","840.9592500000001","20.919999999999998","12.6","0.14284"
"2023-01-19T22:00:00.000+01:00","841.3258620689655","20.48","11.7","0.08381"
"2023-01-19T23:00:00.000+01:00","841.6823684210526","20.5","10.7","0.07698"
"2023-01-20T00:00:00.000+01:00","841.88","19.65","10.4","0.07909"
"2023-01-20T01:00:00.000+01:00","841.895","18.6","9.8","0.07449"
"2023-01-20T02:00:00.000+01:00","841.915","18.033333333333335","9.4","0.05777"
"2023-01-20T03:00:00.000+01:00","841.935","17.599999999999998","8.8","0.05954"
"2023-01-20T04:00:00.000+01:00","841.955","17.3","8.7","0.06907"
"2023-01-20T05:00:00.000+01:00","841.975","17.05","8.3","0.08212"
"2023-01-20T06:00:00.000+01:00","841.995","16.85","7.7","0.0905"
"2023-01-20T07:00:00.000+01:00","842.015","16.700000000000003","7.1","0.11009"
"2023-01-20T08:00:00.000+01:00","842.3581249999999","18.400000000000002","5.1","0.15562"
"2023-01-20T09:00:00.000+01:00","843.0573684210525","20.825",,"0.15774"
"2023-01-20T10:00:00.000+01:00","843.7164285714289","21.266666666666666","6.2","0.1912"
"2023-01-20T11:00:00.000+01:00","844.0999999999999","20.38","8.1","0.18376"
"2023-01-20T12:00:00.000+01:00","844.4855263157893","20.46","9.6","0.19079"
"2023-01-20T13:00:00.000+01:00","844.8614705882353","20.433333333333334",,"0.18391"
"2023-01-20T14:00:00.000+01:00","845.09","20.566666666666666","9.8","0.13611"
"2023-01-20T15:00:00.000+01:00","845.2","20.619999999999997","10.4","0.1365"
"2023-01-20T16:00:00.000+01:00","845.3349999999999","20.35","10","0.15188"
"2023-01-20T17:00:00.000+01:00","845.42","19.475","9.7","0.18515"
"2023-01-20T18:00:00.000+01:00","845.435","18.525000000000002","8.9","0.29098"
"2023-01-20T19:00:00.000+01:00","845.455","18.15","7.5","0.34468"
"2023-01-20T20:00:00.000+01:00","845.796862745098","19.642857142857142","5.7","0.33299"
"2023-01-20T21:00:00.000+01:00","846.2982352941176","20.599999999999998","5.2","0.30707"
"2023-01-20T22:00:00.000+01:00","846.6288888888889","20.525","4.2","0.20238"
"2023-01-20T23:00:00.000+01:00","846.9339285714286","20.45","3.2","0.16213"
"2023-01-21T00:00:00.000+01:00","847.11","19.85","2.9","0.11576"
"2023-01-21T01:00:00.000+01:00","847.135","18.575","2","0.10103"
"2023-01-21T02:00:00.000+01:00","847.15","18.049999999999997","1.2","0.09849"
"2023-01-21T03:00:00.000+01:00","847.165","17.700000000000003","0.5","0.09639"
"2023-01-21T04:00:00.000+01:00","847.185","17.366666666666664","0.3","0.09828"
"2023-01-21T05:00:00.000+01:00","847.205","17.1","-0.6","0.09252"
"2023-01-21T06:00:00.000+01:00","847.225","16.95","-1.1","0.09279"
"2023-01-21T07:00:00.000+01:00","847.245","16.75","-1.3","0.09702"
"2023-01-21T08:00:00.000+01:00","847.265","16.633333333333333","-1.1","0.09261"
"2023-01-21T09:00:00.000+01:00","847.285","16.599999999999998","-1.3","0.09099"
"2023-01-21T10:00:00.000+01:00","847.7913888888891","18.68888888888889","-0.1","0.08655"
"2023-01-21T11:00:00.000+01:00","848.4602631578949","20.6","1.7","0.0809"
"2023-01-21T12:00:00.000+01:00","848.8050000000002","18.875","4.3","0.07407"
"2023-01-21T13:00:00.000+01:00","849.1686666666667","19.139999999999997","5.8","0.07273"
"2023-01-21T14:00:00.000+01:00","849.7398148148147","20.925","6.3","0.07143"
"2023-01-21T15:00:00.000+01:00","850.04","20.7","8.5","0.0693"
"2023-01-21T16:00:00.000+01:00","850.1400000000002","20.325","8.8","0.09274"
"2023-01-21T17:00:00.000+01:00","850.3615384615385","20.2","9","0.0865"
"2023-01-21T18:00:00.000+01:00","850.63","20.36666666666667","8.6","0.11009"
"2023-01-21T19:00:00.000+01:00","850.765","19.46666666666667","7.4","0.13281"
"2023-01-21T20:00:00.000+01:00","850.8499999999999","18.675","7","0.15599"
"2023-01-21T21:00:00.000+01:00","851.1784782608695","19.94","7.5","0.13163"
"2023-01-21T22:00:00.000+01:00","851.575","20.366666666666667","6.8","0.10386"
"2023-01-21T23:00:00.000+01:00","851.85","20.424999999999997","6","0.08709"
"2023-01-22T00:00:00.000+01:00","851.985","19.075",,"0.06733"
"2023-01-22T01:00:00.000+01:00","852.005","18.200000000000003","4.9","0.05235"
"2023-01-22T02:00:00.000+01:00","852.025","17.633333333333336","3.5","0.05755"
"2023-01-22T03:00:00.000+01:00","852.045","17.25","2.3","0.05359"
"2023-01-22T04:00:00.000+01:00","852.065","17.05","0.7","0.0538"
"2023-01-22T05:00:00.000+01:00","852.085","16.9","0.5","0.05367"
"2023-01-22T06:00:00.000+01:00","852.105","16.75","0.7","0.05006"
"2023-01-22T07:00:00.000+01:00","852.12","16.525","0.2","0.05391"
"2023-01-22T08:00:00.000+01:00","852.135","16.45","-0.2","0.06899"
"2023-01-22T09:00:00.000+01:00","852.3503448275862","17.266666666666666","-0.9","0.06453"
"2023-01-22T10:00:00.000+01:00","853.0835714285715","20.522222222222226","0.8","0.04245"
"2023-01-22T11:00:00.000+01:00","853.7127272727274","19.520000000000003","3.7","0.04404"
"2023-01-22T12:00:00.000+01:00","854.0028571428571","18.900000000000002","5","0.04176"
"2023-01-22T13:00:00.000+01:00","854.5168965517239","19.65","7.8","0.04437"
"2023-01-22T14:00:00.000+01:00","855.0893333333335","20.78","8","0.0443"
"2023-01-22T15:00:00.000+01:00","855.48","20.65","8.5","0.04577"
"2023-01-22T16:00:00.000+01:00","855.7100000000002","20.450000000000003","8.3","0.05255"
"2023-01-22T17:00:00.000+01:00","855.9045454545453","20.2","8.1","0.06193"
"2023-01-22T18:00:00.000+01:00","856.0899999999999","19.025","7","0.10642"
"2023-01-22T19:00:00.000+01:00","856.2623809523809","19.059999999999995","6.2","0.12723"
"2023-01-22T20:00:00.000+01:00","856.6458333333334","20.119999999999997","6","0.17544"
"2023-01-22T21:00:00.000+01:00","857.0949999999999","20.6","5.1","0.16994"
"2023-01-22T22:00:00.000+01:00","857.4929268292681","20.333333333333336","3.2","0.11272"
"2023-01-22T23:00:00.000+01:00","857.8349999999998","20.45","2.3","0.09222"
"2023-01-23T00:00:00.000+01:00","858.035","20.225","3","0.09369"
"2023-01-23T01:00:00.000+01:00","858.115","18.775","7","0.08144"
"2023-01-23T02:00:00.000+01:00","858.135","18","6","0.07644"
"2023-01-23T03:00:00.000+01:00","858.15","17.533333333333335","6.9","0.08234"
"2023-01-23T04:00:00.000+01:00","858.165","17.15","6.7","0.08289"
"2023-01-23T05:00:00.000+01:00","858.185","16.900000000000002","6.3","0.08445"
"2023-01-23T06:00:00.000+01:00","858.205","16.75","5.9","0.09371"
"2023-01-23T07:00:00.000+01:00","858.225","16.45","6.1","0.10249"
"2023-01-23T08:00:00.000+01:00","858.245","16.45","6","0.1545"
"2023-01-23T09:00:00.000+01:00","858.878888888889","18.96","4.6","0.16219"
"2023-01-23T10:00:00.000+01:00","859.7755555555556","21.48","4.4","0.16662"
"2023-01-23T11:00:00.000+01:00","860.3248780487805","20.440000000000005","4.3","0.16236"
"2023-01-23T12:00:00.000+01:00","860.7733333333334","20.575","4.5","0.16066"
"2023-01-23T13:00:00.000+01:00","861.2038095238097","20.48","4.4","0.16097"
"2023-01-23T14:00:00.000+01:00","861.5699999999999","20.52","4.9","0.10873"
"2023-01-23T15:00:00.000+01:00","861.76","19.549999999999997","5.7","0.11038"
"2023-01-23T16:00:00.000+01:00","861.805","18.35","5.2","0.1242"
"2023-01-23T17:00:00.000+01:00","861.82","17.75","5.1","0.12697"
"2023-01-23T18:00:00.000+01:00","862.0730555555555","18.985714285714288","4.4","0.21832"
"2023-01-23T19:00:00.000+01:00","862.7644155844156","21.171428571428574","4.2","0.27614"
"2023-01-23T20:00:00.000+01:00","863.3341379310345","20.66","4.1","0.27791"
"2023-01-23T21:00:00.000+01:00","863.7087500000001","20.475","4","0.26887"
"2023-01-23T22:00:00.000+01:00","864.0280952380953","20.466666666666665","4.1","0.14122"
"2023-01-23T23:00:00.000+01:00","864.2008333333333","19.979999999999997","4","0.12567"
"2023-01-24T00:00:00.000+01:00","864.275","19.15","3.9","0.10255"
"2023-01-24T01:00:00.000+01:00","864.295","18.25",,"0.0911"
"2023-01-24T02:00:00.000+01:00","864.315","17.65",,"0.08851"
"2023-01-24T03:00:00.000+01:00","864.335","17.200000000000003",,"0.08971"
"2023-01-24T04:00:00.000+01:00","864.355","17.033333333333335",,"0.09264"
"2023-01-24T05:00:00.000+01:00","864.375","16.8",,"0.0943"
"2023-01-24T06:00:00.000+01:00","864.395","16.599999999999998","3.7","0.09946"
"2023-01-24T07:00:00.000+01:00","864.41","16.45","4.2","0.11735"
"2023-01-24T08:00:00.000+01:00","864.425","16.400000000000002","4.6","0.15881"
"2023-01-24T09:00:00.000+01:00","865.0229670329668","19.199999999999996","3.9","0.15216"
"2023-01-24T10:00:00.000+01:00","865.9694117647059","21.05","3","0.1703"
"2023-01-24T11:00:00.000+01:00","866.585","20.7","3.5","0.16704"
"2023-01-24T12:00:00.000+01:00","867.058","20.45","4.2","0.16737"
"2023-01-24T13:00:00.000+01:00","867.5351282051282","20.525","4.4","0.16744"
"2023-01-24T14:00:00.000+01:00","867.8715384615384","20.425","4.9","0.12212"
"2023-01-24T15:00:00.000+01:00","868.055","19.25","5.3","0.12369"
"2023-01-24T16:00:00.000+01:00","868.115","18.15","5","0.12381"
"2023-01-24T17:00:00.000+01:00","868.13","17.700000000000003",,"0.15796"
"2023-01-24T18:00:00.000+01:00","868.145","17.333333333333332","4.4","0.25658"
"2023-01-24T19:00:00.000+01:00","868.165","17.05","3.7","0.3572"
"2023-01-24T20:00:00.000+01:00","868.7356043956046","19.511111111111113","4","0.3547"
"2023-01-24T21:00:00.000+01:00","869.4871739130435","21.133333333333333","3.9","0.28165"
"2023-01-24T22:00:00.000+01:00","869.9","20.52","4","0.17515"
"2023-01-24T23:00:00.000+01:00","870.2666666666667","20.7","3.8","0.15315"
"2023-01-25T00:00:00.000+01:00","870.5615","20.125","3.7","0.14667"
"2023-01-25T01:00:00.000+01:00","870.675","18.700000000000003","3.6","0.13049"
"2023-01-25T02:00:00.000+01:00","870.695","17.900000000000002","3.5","0.11624"
"2023-01-25T03:00:00.000+01:00","870.71","17.46666666666667",,"0.11483"
"2023-01-25T04:00:00.000+01:00","870.725","17.099999999999998",,"0.11464"
"2023-01-25T05:00:00.000+01:00","870.745","16.9",,"0.11749"
"2023-01-25T06:00:00.000+01:00","870.765","16.7","3.4","0.12441"
"2023-01-25T07:00:00.000+01:00","870.8657142857144","16.85",,"0.14215"
"2023-01-25T08:00:00.000+01:00","871.5039772727273","19.687500000000004","3.5","0.20264"
"2023-01-25T09:00:00.000+01:00","872.155","19.7",,"0.17439"
"2023-01-25T10:00:00.000+01:00","872.488125","19.05","3.8","0.19729"
"2023-01-25T11:00:00.000+01:00","872.9849122807018","20.375","4.1","0.17296"
"2023-01-25T12:00:00.000+01:00","873.4822222222223","20.439999999999998","4.6","0.17053"
"2023-01-25T13:00:00.000+01:00","873.9002272727271","20.5","5.3","0.17015"
"2023-01-25T14:00:00.000+01:00","874.3191891891893","20.7","6","0.12442"
"2023-01-25T15:00:00.000+01:00","874.655","20.333333333333332","6.3","0.12591"
"2023-01-25T16:00:00.000+01:00","874.9519230769232","20.35","6.1","0.12559"
"2023-01-25T17:00:00.000+01:00","875.11","19.175","6","0.15789"
"2023-01-25T18:00:00.000+01:00","875.2","18.779999999999998","5.7","0.23187"
"2023-01-25T19:00:00.000+01:00","875.395","18.8",,"0.3426"
"2023-01-25T20:00:00.000+01:00","875.65","18.939999999999998","6","0.32112"
"2023-01-25T21:00:00.000+01:00","876.0261363636364","19.6","6.4","0.23245"
"2023-01-25T22:00:00.000+01:00","876.5811111111111","20.799999999999997","7.7","0.15706"
"2023-01-25T23:00:00.000+01:00","876.9250000000001","20.425","7.9","0.13182"
"2023-01-26T00:00:00.000+01:00","877.005","19.424999999999997","8","0.10727"
"2023-01-26T01:00:00.000+01:00","877.025","18.4","7.6","0.09882"
"2023-01-26T02:00:00.000+01:00","877.045","17.799999999999997","7.7","0.09902"
"2023-01-26T03:00:00.000+01:00","877.065","17.45","7.8","0.09959"
"2023-01-26T04:00:00.000+01:00","877.08","17.15","7.7","0.0952"
"2023-01-26T05:00:00.000+01:00","877.095","16.9","8.3","0.09916"
"2023-01-26T06:00:00.000+01:00","877.115","16.7","7.9","0.09669"
"2023-01-26T07:00:00.000+01:00","877.423043478261","17.833333333333336","7.5","0.10529"
"2023-01-26T08:00:00.000+01:00","878.1458139534884","20.67142857142857","7.1","0.15547"
"2023-01-26T09:00:00.000+01:00","878.8029729729731","20.88","8.1","0.14341"
"2023-01-26T10:00:00.000+01:00","879.1099999999999","20.1","8.3","0.17029"
"2023-01-26T11:00:00.000+01:00","879.2914285714286","19.16",,"0.16164"
"2023-01-26T12:00:00.000+01:00","879.5612195121952","19.020000000000003",,"0.15993"
"2023-01-26T13:00:00.000+01:00","880.0348000000001","20.575",,"0.1565"
"2023-01-26T14:00:00.000+01:00","880.4425","20.38",,"0.10731"
"2023-01-26T15:00:00.000+01:00","880.7364285714286","20.54",,"0.10838"
"2023-01-26T16:00:00.000+01:00","880.89","19.8","8.2","0.11738"
"2023-01-26T17:00:00.000+01:00","880.915","18.200000000000003","7.3",
"2023-01-26T18:00:00.000+01:00","881.1038461538462","18.8","6.9","0.18254"
"2023-01-26T19:00:00.000+01:00","881.5665217391305","20.1875","6.550000000000001","0.21101"
"2023-01-26T20:00:00.000+01:00","882.0563414634148","21.724999999999998","6.3","0.2108"
"2023-01-26T21:00:00.000+01:00","882.3976000000001","20.380000000000003","5.8","0.1885"
"2023-01-26T22:00:00.000+01:00","882.675","20.3","5.6","0.12226"
"2023-01-26T23:00:00.000+01:00","882.975","20.48","5.5","0.11093"
"2023-01-27T00:00:00.000+01:00","883.135","19.725",,"0.08079"
"2023-01-27T01:00:00.000+01:00","883.2666666666667","18.76666666666667","5.2","0.07947"
"2023-01-27T02:00:00.000+01:00","883.719298245614","20.5","4.9","0.06661"
"2023-01-27T03:00:00.000+01:00","884.2128571428572","20.6",,"0.06525"
"2023-01-27T04:00:00.000+01:00","884.5708823529412","20.6","4.8","0.06083"
"2023-01-27T05:00:00.000+01:00","884.9413888888889","20.400000000000002",,"0.06738"
"2023-01-27T06:00:00.000+01:00","885.2853125","20.333333333333336","4.6","0.07915"
"2023-01-27T07:00:00.000+01:00","885.6255882352941","20.5","4.9","0.08235"
"2023-01-27T08:00:00.000+01:00","886.110350877193","20.950000000000003","5.2","0.12795"
"2023-01-27T09:00:00.000+01:00","886.6499999999999","21.674999999999997",,"0.11553"
"2023-01-27T10:00:00.000+01:00","887.0400000000001","20.925","5.4","0.14776"
"2023-01-27T11:00:00.000+01:00","887.3100000000001","20.400000000000002",,"0.1274"
"2023-01-27T12:00:00.000+01:00","887.5922580645163","20.433333333333334","5.7","0.1167"
"2023-01-27T13:00:00.000+01:00","887.8349999999999","20.32","6.1","0.11533"
"2023-01-27T14:00:00.000+01:00","888.0826666666667","20.400000000000002","8","0.06302"
"2023-01-27T15:00:00.000+01:00","888.4065625000001","20.540000000000003","5.9","0.0662"
"2023-01-27T16:00:00.000+01:00","888.68","20.366666666666667","7.6","0.0769"
"2023-01-27T17:00:00.000+01:00","888.9379310344829","20.44","5.9","0.10286"
"2023-01-27T18:00:00.000+01:00","889.175","20.424999999999997","5.5","0.1537"
"2023-01-27T19:00:00.000+01:00","889.3800000000001","20.900000000000002","5.7","0.18294"
"2023-01-27T20:00:00.000+01:00","889.5749999999999","20.3","5.2","0.18775"
"2023-01-27T21:00:00.000+01:00","889.8","20.5","5","0.18317"
"2023-01-27T22:00:00.000+01:00","890.052","20.425","5.2","0.13467"
"2023-01-27T23:00:00.000+01:00","890.18","19.92","4.8","0.11001"
"2023-01-28T00:00:00.000+01:00","890.215","18.8","5.6","0.07325"
"2023-01-28T01:00:00.000+01:00","890.235","18.299999999999997","5.2","0.07044"
"2023-01-28T02:00:00.000+01:00","890.255","18","4.6","0.07142"
"2023-01-28T03:00:00.000+01:00","890.275","17.75","4.7","0.07366"
"2023-01-28T04:00:00.000+01:00","890.29","17.400000000000002","4.5","0.07324"
"2023-01-28T05:00:00.000+01:00","890.305","17.2","4.4","0.07306"
"2023-01-28T06:00:00.000+01:00","890.325","17.05","4.2","0.07257"
"2023-01-28T07:00:00.000+01:00","890.345","16.8","4.5","0.07475"
"2023-01-28T08:00:00.000+01:00","890.6731250000001","18.214285714285715","4.9","0.07875"
"2023-01-28T09:00:00.000+01:00","891.3456164383562","21.1","5.4","0.07074"
"2023-01-28T10:00:00.000+01:00","891.9600000000003","20.520000000000003","5.2","0.06174"
"2023-01-28T11:00:00.000+01:00","892.4230434782609","20.56","5.9","0.05349"
"2023-01-28T12:00:00.000+01:00","892.8986363636362","20.599999999999998","6.3","0.04661"
"2023-01-28T13:00:00.000+01:00","893.34","20.44","7.1","0.0423"
"2023-01-28T14:00:00.000+01:00","893.6600000000001","20.633333333333336","6.3","0.03915"
"2023-01-28T15:00:00.000+01:00","893.89","20.5","6.2","0.03714"
"2023-01-28T16:00:00.000+01:00","894.1075000000001","20.371428571428574","7","0.04636"
"2023-01-28T17:00:00.000+01:00","894.3700000000001","20.475","6.3","0.06165"
"2023-01-28T18:00:00.000+01:00","894.7300000000001","20.549999999999997","5.6","0.09414"
"2023-01-28T19:00:00.000+01:00","894.995","20.575","4.9","0.10282"
"2023-01-28T20:00:00.000+01:00","895.235","20.380000000000003","4.4","0.10871"
"2023-01-28T21:00:00.000+01:00","895.5100000000001","20.575000000000003",,"0.10896"
"2023-01-28T22:00:00.000+01:00","895.7850000000001","20.450000000000003","4.1","0.10486"
"2023-01-28T23:00:00.000+01:00","896.0500000000002","20.625","3.9","0.09659"
"2023-01-29T00:00:00.000+01:00","896.175","19.950000000000003","3.8","0.09234"
"2023-01-29T01:00:00.000+01:00","896.195","18.866666666666667",,"0.08198"
"2023-01-29T02:00:00.000+01:00","896.215","18.26666666666667","3.7","0.08143"
"2023-01-29T03:00:00.000+01:00","896.235","17.900000000000002",,"0.08082"
"2023-01-29T04:00:00.000+01:00","896.255","17.599999999999998",,"0.08151"
"2023-01-29T05:00:00.000+01:00","896.27","17.299999999999997","3.6","0.0813"
"2023-01-29T06:00:00.000+01:00","896.285","17.05","3.7","0.08098"
"2023-01-29T07:00:00.000+01:00","896.305","16.85","3.9","0.08112"
"2023-01-29T08:00:00.000+01:00","896.325","16.700000000000003","4.2","0.07887"
"2023-01-29T09:00:00.000+01:00","896.345","16.7","4.7","0.07582"
"2023-01-29T10:00:00.000+01:00","896.5221739130436","17.400000000000002","4.8","0.06991"
"2023-01-29T11:00:00.000+01:00","897.1922826086956","19.919999999999998","5.3","0.06655"
"2023-01-29T12:00:00.000+01:00","897.9645652173912","20.349999999999998","6.3","0.06763"
"2023-01-29T13:00:00.000+01:00","898.5106122448982","20.775","6.8","0.06893"
"2023-01-29T14:00:00.000+01:00","898.9528571428572","20.56","7.4","0.06999"
"2023-01-29T15:00:00.000+01:00","899.2700000000002","20.549999999999997","7.8","0.07138"
"2023-01-29T16:00:00.000+01:00","899.535","20.5","7.5","0.07758"
"2023-01-29T17:00:00.000+01:00","899.78","20.425","7.2","0.12984"
"2023-01-29T18:00:00.000+01:00","900.091282051282","20.433333333333334","6.7","0.16388"
"2023-01-29T19:00:00.000+01:00","900.465","20.499999999999996","6.3","0.23329"
"2023-01-29T20:00:00.000+01:00","900.8169696969696","20.733333333333334","5.7","0.22588"
"2023-01-29T21:00:00.000+01:00","901.12","20.424999999999997","5.5","0.21338"
"2023-01-29T22:00:00.000+01:00","901.3699999999999","20.5","5.3","0.17507"
"2023-01-29T23:00:00.000+01:00","901.5600000000001","20.275","4.9","0.14809"
"2023-01-30T00:00:00.000+01:00","901.645","19.766666666666666",,"0.16949"
"2023-01-30T01:00:00.000+01:00","901.665","19.049999999999997","4.7","0.17302"
"2023-01-30T02:00:00.000+01:00","901.685","18.375","4.4","0.17399"
"2023-01-30T03:00:00.000+01:00","901.705","18",,"0.16441"
"2023-01-30T04:00:00.000+01:00","901.725","17.625",,"0.1408"
"2023-01-30T05:00:00.000+01:00","901.745","17.35",,"0.17343"
"2023-01-30T06:00:00.000+01:00","901.76","17.15",,"0.16896"
"2023-01-30T07:00:00.000+01:00","901.775","16.95","4.2","0.19356"
"2023-01-30T08:00:00.000+01:00","901.795","16.8","3.8","0.25429"
"2023-01-30T09:00:00.000+01:00","902.1024999999997","18.014285714285712","4.1","0.2265"
"2023-01-30T10:00:00.000+01:00","902.8172000000001","20.96","4.5","0.23933"
"2023-01-30T11:00:00.000+01:00","903.265","19.64","5.5","0.2377"
"2023-01-30T12:00:00.000+01:00","903.285","18.099999999999998","6.7","0.235"
"2023-01-30T13:00:00.000+01:00","903.5771428571428","18.699999999999996","7.8","0.23259"
"2023-01-30T14:00:00.000+01:00","904.1703076923077","21.35","8.8","0.18548"
"2023-01-30T15:00:00.000+01:00","904.6233333333333","20.46666666666667","9.3","0.18691"
"2023-01-30T16:00:00.000+01:00","904.9281081081081","20.75","9.5","0.19033"
"2023-01-30T17:00:00.000+01:00","905.16","20.5","8.7","0.19657"
"2023-01-30T18:00:00.000+01:00","905.215","19.45","7.8","0.2872"
"2023-01-30T19:00:00.000+01:00","905.364285714286","18.899999999999995","5.4","0.35459"
"2023-01-30T20:00:00.000+01:00","905.8137037037037","20.575","3.9","0.3142"
"2023-01-30T21:00:00.000+01:00","906.185","20.520000000000003","4","0.29649"
"2023-01-30T22:00:00.000+01:00","906.41","20.55","4.5","0.19962"
"2023-01-30T23:00:00.000+01:00","906.62","20.35","4.8","0.17951"
"2023-01-31T00:00:00.000+01:00","906.7033333333334","19.525","4.9","0.17438"
"2023-01-31T01:00:00.000+01:00","906.725","18.85",,"0.15519"
"2023-01-31T02:00:00.000+01:00","906.745","18.23333333333333","5","0.14543"
"2023-01-31T03:00:00.000+01:00","906.76","17.866666666666664","4.9","0.15806"
"2023-01-31T04:00:00.000+01:00","906.775","17.6",,"0.15946"
"2023-01-31T05:00:00.000+01:00","906.795","17.35","5","0.15826"
"2023-01-31T06:00:00.000+01:00","906.815","17.2","5.1","0.15533"
"2023-01-31T07:00:00.000+01:00","906.835","17","5.2","0.18648"
"2023-01-31T08:00:00.000+01:00","906.855","16.85","5.4","0.24333"
"2023-01-31T09:00:00.000+01:00","907.4305494505492","19.529999999999998","5.5","0.20982"
"2023-01-31T10:00:00.000+01:00","908.2319565217391","20.875","6","0.22561"
"2023-01-31T11:00:00.000+01:00","908.485","19.1","7.2","0.21352"
"2023-01-31T12:00:00.000+01:00","908.5422222222221","18.15","8.3","0.21855"
"2023-01-31T13:00:00.000+01:00","909.06527027027","19.95714285714286","9.5","0.21905"
"2023-01-31T14:00:00.000+01:00","909.655","20.74","10.7","0.17225"
"2023-01-31T15:00:00.000+01:00","909.9275","20.525","10.5","0.17226"
"2023-01-31T16:00:00.000+01:00","910.17","20.475","10.3","0.17402"
"2023-01-31T17:00:00.000+01:00","910.4583333333335","20.419999999999998","10.2","0.19438"
"2023-01-31T18:00:00.000+01:00","910.63","19.833333333333332","9.8","0.26672"
"2023-01-31T19:00:00.000+01:00","910.655","18.925","8.8","0.31704"
"2023-01-31T20:00:00.000+01:00","910.9480000000001","19.78",,"0.3046"
"2023-01-31T21:00:00.000+01:00","911.35","20.775","8.3","0.28989"
"2023-01-31T22:00:00.000+01:00","911.6061111111111","20.439999999999998","8.1","0.21319"
"2023-01-31T23:00:00.000+01:00","911.8000000000001","20.375",,"0.19696"
"2023-02-01T00:00:00.000+01:00","911.9","19.4","8.2","0.17975"
"2023-02-01T01:00:00.000+01:00","911.915","18.775","8.1","0.16805"
"2023-02-01T02:00:00.000+01:00","911.935","18.35",,"0.14376"
"2023-02-01T03:00:00.000+01:00","911.955","18.125",,"0.15071"
"2023-02-01T04:00:00.000+01:00","911.975","17.85",,"0.15762"
"2023-02-01T05:00:00.000+01:00","911.995","17.65",,"0.14468"
"2023-02-01T06:00:00.000+01:00","912.015","17.5","7.8","0.15749"
"2023-02-01T07:00:00.000+01:00","912.035","17.3","7.9","0.17966"
"2023-02-01T08:00:00.000+01:00","912.05","17.2","7.7","0.25351"
"2023-02-01T09:00:00.000+01:00","912.5882926829271","19.6375","7.8","0.213"
"2023-02-01T10:00:00.000+01:00","913.2266666666666","20.6","8.2","0.23889"
"2023-02-01T11:00:00.000+01:00","913.5262068965518","20.2","9.3","0.20552"
